day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;543400;AMETHYSTS;10002;1;9996;2;9995;27;10004;2;10005;27;;;10003.0;5214.0
1;543500;STARFRUIT;5001;24;;;;;5008;24;;;;;5004.5;961.6953125
1;543500;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;5216.0
1;543600;STARFRUIT;5001;28;;;;;5006;8;5008;29;;;5003.5;957.0078125
1;543600;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;5216.0
1;543700;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;5216.0
1;543700;STARFRUIT;5001;30;;;;;5008;30;;;;;5004.5;951.109375
1;543800;STARFRUIT;5000;28;;;;;5007;28;;;;;5003.5;946.125
1;543800;AMETHYSTS;9995;28;;;;;10002;6;10005;28;;;9998.5;5216.0
1;543900;STARFRUIT;5001;5;5000;28;;;5007;28;;;;;5004.0;947.75
1;543900;AMETHYSTS;9998;9;9995;28;;;10005;28;;;;;10001.5;5216.0
1;544000;STARFRUIT;5001;25;;;;;5008;25;;;;;5004.5;956.34375
1;544000;AMETHYSTS;9998;1;9995;25;;;10005;25;;;;;10001.5;5216.0
1;544100;AMETHYSTS;9996;2;9995;24;;;10002;10;10004;2;10005;24;9999.0;5216.0
1;544100;STARFRUIT;5001;2;5000;24;;;5007;26;;;;;5004.0;948.2578125
1;544200;STARFRUIT;5000;30;;;;;5006;1;5007;29;;;5003.0;933.421875
1;544200;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;5216.0
1;544300;STARFRUIT;5000;25;;;;;5007;25;;;;;5003.5;938.2109375
1;544300;AMETHYSTS;9995;25;;;;;10002;9;10005;25;;;9998.5;5216.0
1;544400;STARFRUIT;5000;28;;;;;5007;28;;;;;5003.5;934.40625
1;544400;AMETHYSTS;9996;2;9995;26;;;10002;1;10004;2;10005;26;9999.0;5216.0
1;544500;AMETHYSTS;9998;10;9996;2;9995;26;10004;2;10005;26;;;10001.0;5218.0
1;544500;STARFRUIT;5000;28;;;;;5007;28;;;;;5003.5;935.71875
1;544600;STARFRUIT;5001;6;5000;32;;;5007;32;;;;;5004.0;939.6328125
1;544600;AMETHYSTS;9996;2;9995;30;;;10002;8;10004;2;10005;30;9999.0;5218.0
1;544700;STARFRUIT;5001;8;5000;30;;;5007;30;;;;;5004.0;934.78125
1;544700;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;5218.0
1;544800;STARFRUIT;5000;24;;;;;5007;24;;;;;5003.5;934.875
1;544800;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;5218.0
1;544900;AMETHYSTS;10002;5;9998;1;9996;1;10004;1;10005;29;;;10003.0;5218.0
1;544900;STARFRUIT;5000;30;;;;;5007;30;;;;;5003.5;943.2578125
1;545000;STARFRUIT;5000;27;;;;;5005;5;5007;27;;;5002.5;945.3203125
1;545000;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;5222.0
1;545100;STARFRUIT;4999;28;;;;;5006;28;;;;;5002.5;922.8671875
1;545100;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;5222.0
1;545200;STARFRUIT;5000;26;;;;;5007;26;;;;;5003.5;929.90625
1;545200;AMETHYSTS;9998;8;9995;26;;;10005;26;;;;;10001.5;5222.0
1;545300;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;5222.0
1;545300;STARFRUIT;5000;23;;;;;5006;1;5007;22;;;5003.0;931.4765625
1;545400;STARFRUIT;5002;6;5000;2;4999;27;5006;29;;;;;5004.0;927.2109375
1;545400;AMETHYSTS;9996;2;9995;27;;;9998;5;10004;2;10005;27;9997.0;5222.0
1;545500;STARFRUIT;5000;20;;;;;5007;20;;;;;5003.5;935.0625
1;545500;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;5232.0
1;545600;STARFRUIT;5000;22;;;;;5005;2;5007;22;;;5002.5;947.5390625
1;545600;AMETHYSTS;9998;7;9995;22;;;10005;22;;;;;10001.5;5232.0
1;545700;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;5232.0
1;545700;STARFRUIT;5000;25;;;;;5007;25;;;;;5003.5;946.384765625
1;545800;STARFRUIT;5000;23;;;;;5007;23;;;;;5003.5;946.685546875
1;545800;AMETHYSTS;9995;23;;;;;9998;6;10005;23;;;9996.5;5232.0
1;545900;STARFRUIT;5000;27;;;;;5007;27;;;;;5003.5;946.30859375
1;545900;AMETHYSTS;9996;2;9995;25;;;10002;6;10004;2;10005;25;9999.0;5249.0
1;546000;STARFRUIT;4999;28;;;;;5004;8;5006;28;;;5001.5;941.703125
1;546000;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;5249.0
1;546100;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;5249.0
1;546100;STARFRUIT;5005;1;5000;25;;;5007;25;;;;;5006.0;949.0
1;546200;STARFRUIT;4999;22;;;;;5000;5;5006;24;;;4999.5;949.0
1;546200;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;5249.0
1;546300;STARFRUIT;4999;26;;;;;5006;26;;;;;5002.5;962.65234375
1;546300;AMETHYSTS;9998;9;9996;1;9995;25;10004;1;10005;25;;;10001.0;5249.0
1;546400;STARFRUIT;5005;1;5000;8;4999;30;5006;31;;;;;5005.5;962.80078125
1;546400;AMETHYSTS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;5249.0
1;546500;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;5251.0
1;546500;STARFRUIT;5000;1;4999;21;;;5006;22;;;;;5003.0;965.744140625
1;546600;STARFRUIT;5000;1;4999;26;;;5006;27;;;;;5003.0;965.14453125
1;546600;AMETHYSTS;9998;4;9996;1;9995;26;10004;1;10005;26;;;10001.0;5251.0
1;546700;STARFRUIT;5000;24;;;;;5007;24;;;;;5003.5;976.328125
1;546700;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;5251.0
1;546800;STARFRUIT;4999;30;;;;;5004;1;5006;30;;;5001.5;975.7578125
1;546800;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;5251.0
1;546900;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;5251.0
1;546900;STARFRUIT;5000;25;;;;;5007;25;;;;;5003.5;983.9453125
1;547000;STARFRUIT;5000;28;;;;;5006;2;5007;26;;;5003.0;976.046875
1;547000;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;5251.0
1;547100;STARFRUIT;5005;1;5000;22;;;5006;1;5007;21;;;5005.5;978.5546875
1;547100;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;5251.0
1;547200;STARFRUIT;5005;1;5000;1;4999;25;5006;26;;;;;5005.5;977.1796875
1;547200;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;5251.0
1;547300;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;5251.0
1;547300;STARFRUIT;5006;1;5001;3;5000;22;5007;22;;;;;5006.5;986.01171875
1;547400;STARFRUIT;5000;30;;;;;5001;5;5007;30;;;5000.5;989.6953125
1;547400;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;5253.0
1;547500;STARFRUIT;5000;29;;;;;5007;29;;;;;5003.5;996.62109375
1;547500;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;5253.0
1;547600;AMETHYSTS;9996;2;9995;23;;;9998;4;10004;2;10005;23;9997.0;5253.0
1;547600;STARFRUIT;5000;25;;;;;5007;25;;;;;5003.5;998.01171875
1;547700;STARFRUIT;5000;22;;;;;5003;4;5007;22;;;5001.5;998.1796875
1;547700;AMETHYSTS;9996;1;9995;21;;;10000;4;10002;5;10004;1;9998.0;5261.0
1;547800;STARFRUIT;5001;20;;;;;5008;20;;;;;5004.5;1002.85546875
1;547800;AMETHYSTS;9995;20;;;;;10002;4;10005;20;;;9998.5;5261.0
1;547900;STARFRUIT;5006;10;5001;26;;;5008;26;;;;;5007.0;1002.59765625
1;547900;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;5261.0
1;548000;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;5263.0
1;548000;STARFRUIT;5002;27;;;;;5009;27;;;;;5005.5;1010.0
1;548100;STARFRUIT;5002;26;;;;;5009;26;;;;;5005.5;1010.0
1;548100;AMETHYSTS;9996;2;9995;24;;;10002;3;10004;2;10005;24;9999.0;5263.0
1;548200;STARFRUIT;5002;1;5001;22;;;5006;8;5008;23;;;5004.0;1010.0
1;548200;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;5263.0
1;548300;STARFRUIT;5002;8;5001;27;;;5008;27;;;;;5005.0;1010.0
1;548300;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;5268.0
1;548400;AMETHYSTS;10002;1;9995;22;;;10005;22;;;;;10003.5;5268.0
1;548400;STARFRUIT;5002;7;5001;22;;;5008;22;;;;;5005.0;1010.0
1;548500;STARFRUIT;5008;1;5002;30;;;5009;30;;;;;5008.5;1010.0
1;548500;AMETHYSTS;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;5270.0
1;548600;STARFRUIT;5002;26;;;;;5009;26;;;;;5005.5;1010.0
1;548600;AMETHYSTS;9998;2;9996;1;9995;25;10004;1;10005;25;;;10001.0;5276.0
1;548700;STARFRUIT;5003;8;5002;27;;;5009;27;;;;;5006.0;1010.0
1;548700;AMETHYSTS;9996;1;9995;26;;;9998;1;10002;6;10004;1;9997.0;5276.0
1;548800;AMETHYSTS;9996;2;9995;30;;;10002;7;10004;2;10005;30;9999.0;5278.0
1;548800;STARFRUIT;5003;2;5002;30;;;5009;32;;;;;5006.0;1010.0
1;548900;STARFRUIT;5002;30;;;;;5009;30;;;;;5005.5;1031.27734375
1;548900;AMETHYSTS;9998;2;9996;2;9995;28;10004;2;10005;28;;;10001.0;5278.0
1;549000;STARFRUIT;5003;30;;;;;5008;3;5010;30;;;5005.5;1041.7578125
1;549000;AMETHYSTS;9998;8;9995;30;;;10005;30;;;;;10001.5;5282.0
1;549100;STARFRUIT;5003;20;;;;;5010;20;;;;;5006.5;1047.875
1;549100;AMETHYSTS;10002;4;9995;20;;;10005;20;;;;;10003.5;5282.0
1;549200;AMETHYSTS;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;5290.0
1;549200;STARFRUIT;5003;30;;;;;5008;8;5010;30;;;5005.5;1039.39453125
1;549300;STARFRUIT;5003;2;5002;23;;;5004;4;5009;25;;;5003.5;1032.90234375
1;549300;AMETHYSTS;9996;2;9995;23;;;9998;1;10002;2;10004;2;9997.0;5292.0
1;549400;STARFRUIT;5002;29;;;;;5003;1;5004;4;5009;29;5002.5;1042.2421875
1;549400;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;5294.0
1;549500;AMETHYSTS;10000;4;9996;2;9995;20;10004;2;10005;20;;;10002.0;5295.0
1;549500;STARFRUIT;5006;4;5004;3;5003;22;5010;22;;;;;5008.0;1063.0234375
1;549600;AMETHYSTS;9996;2;9995;27;;;10002;6;10004;2;10005;27;9999.0;5295.0
1;549600;STARFRUIT;5003;29;;;;;5008;5;5010;29;;;5005.5;1063.03125
1;549700;STARFRUIT;5003;30;;;;;5008;5;5010;30;;;5005.5;1065.859375
1;549700;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;5295.0
1;549800;AMETHYSTS;9996;1;9995;23;;;10002;6;10004;1;10005;23;9999.0;5295.0
1;549800;STARFRUIT;5004;1;5003;23;;;5010;24;;;;;5007.0;1069.98046875
1;549900;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;5295.0
1;549900;STARFRUIT;5004;1;5003;21;;;5010;22;;;;;5007.0;1070.60546875
1;550000;AMETHYSTS;10000;2;9996;2;9995;22;10004;2;10005;22;;;10002.0;5295.0
1;550000;STARFRUIT;5006;2;5004;2;5003;22;5010;24;;;;;5008.0;1070.953125
1;550100;STARFRUIT;5005;6;5004;26;;;5010;1;5011;25;;;5007.5;1070.0859375
1;550100;AMETHYSTS;9998;3;9996;1;9995;25;10004;1;10005;25;;;10001.0;5295.0
1;550200;AMETHYSTS;9998;2;9996;2;9995;30;10004;2;10005;30;;;10001.0;5295.0
1;550200;STARFRUIT;5004;32;;;;;5009;7;5010;2;5011;30;5006.5;1069.34765625
1;550300;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;5295.0
1;550300;STARFRUIT;5004;23;;;;;5005;1;5011;23;;;5004.5;1072.66796875
1;550400;AMETHYSTS;9998;7;9996;1;9995;20;10004;1;10005;20;;;10001.0;5295.0
1;550400;STARFRUIT;5004;21;;;;;5011;21;;;;;5007.5;1071.31103515625
1;550500;STARFRUIT;5003;24;;;;;5010;25;;;;;5006.5;1070.77197265625
1;550500;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;5295.0
1;550600;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;5295.0
1;550600;STARFRUIT;5003;31;;;;;5008;6;5010;31;;;5005.5;1070.56103515625
1;550700;AMETHYSTS;9995;20;;;;;10002;1;10005;20;;;9998.5;5295.0
1;550700;STARFRUIT;5003;20;;;;;5010;20;;;;;5006.5;1070.19140625
1;550800;AMETHYSTS;9998;2;9996;1;9995;29;10004;1;10005;29;;;10001.0;5296.0
1;550800;STARFRUIT;5008;9;5003;30;;;5009;1;5010;29;;;5008.5;1070.18701171875
1;550900;STARFRUIT;5003;25;;;;;5010;25;;;;;5006.5;1072.0
1;550900;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;5296.0
1;551000;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;5296.0
1;551000;STARFRUIT;5002;20;;;;;5009;20;;;;;5005.5;1072.0
1;551100;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;5296.0
1;551100;STARFRUIT;5002;25;;;;;5009;25;;;;;5005.5;1072.0
1;551200;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;5296.0
1;551200;STARFRUIT;5008;1;5002;29;;;5009;29;;;;;5008.5;1072.0
1;551300;STARFRUIT;5002;22;;;;;5009;22;;;;;5005.5;1072.0
1;551300;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;5296.0
1;551400;AMETHYSTS;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;5296.0
1;551400;STARFRUIT;5002;21;;;;;5009;21;;;;;5005.5;1072.0
1;551500;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;5298.0
1;551500;STARFRUIT;5002;22;;;;;5009;22;;;;;5005.5;1072.0
1;551600;AMETHYSTS;9995;30;;;;;10002;6;10005;30;;;9998.5;5298.0
1;551600;STARFRUIT;5003;2;5002;30;;;5009;30;;;;;5006.0;1072.0
1;551700;STARFRUIT;5007;1;5002;31;;;5009;31;;;;;5008.0;1072.0
1;551700;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;5298.0
1;551800;STARFRUIT;5002;26;;;;;5009;26;;;;;5005.5;1072.0
1;551800;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;5298.0
1;551900;AMETHYSTS;9998;6;9996;1;9995;20;10004;1;10005;20;;;10001.0;5298.0
1;551900;STARFRUIT;5007;5;5002;21;;;5009;21;;;;;5008.0;1072.0
1;552000;STARFRUIT;5003;24;;;;;5009;2;5010;22;;;5006.0;1072.0
1;552000;AMETHYSTS;9996;2;9995;22;;;10002;2;10004;2;10005;22;9999.0;5298.0
1;552100;STARFRUIT;5002;27;;;;;5009;27;;;;;5005.5;1072.0
1;552100;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;5298.0
1;552200;STARFRUIT;5008;1;5003;2;5002;22;5009;22;;;;;5008.5;1072.0
1;552200;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;5298.0
1;552300;AMETHYSTS;9996;1;9995;28;;;10002;5;10004;1;10005;28;9999.0;5298.0
1;552300;STARFRUIT;5003;29;;;;;5009;1;5010;28;;;5006.0;1072.0
1;552400;STARFRUIT;5002;28;;;;;5007;2;5009;28;;;5004.5;1072.0
1;552400;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;5298.0
1;552500;STARFRUIT;5003;2;5002;27;;;5009;29;;;;;5006.0;1072.0
1;552500;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;5298.0
1;552600;STARFRUIT;5003;1;5002;22;;;5004;4;5009;23;;;5003.5;1072.0
1;552600;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;5298.0
1;552700;AMETHYSTS;10002;1;9998;7;9996;2;10004;2;10005;24;;;10003.0;5298.0
1;552700;STARFRUIT;5003;2;5002;24;;;5009;26;;;;;5006.0;1079.595703125
1;552800;STARFRUIT;5002;28;;;;;5009;28;;;;;5005.5;1077.64453125
1;552800;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;5298.0
1;552900;STARFRUIT;5008;1;5003;9;5002;25;5009;27;;;;;5008.5;1079.86328125
1;552900;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;5298.0
1;553000;STARFRUIT;5002;28;;;;;5009;28;;;;;5005.5;1080.162109375
1;553000;AMETHYSTS;9995;28;;;;;10002;4;10005;28;;;9998.5;5298.0
1;553100;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;5298.0
1;553100;STARFRUIT;5003;29;;;;;5009;1;5010;28;;;5006.0;1083.369140625
1;553200;STARFRUIT;5003;26;;;;;5008;2;5010;26;;;5005.5;1107.1640625
1;553200;AMETHYSTS;10002;1;9995;26;;;10005;26;;;;;10003.5;5298.0
1;553300;STARFRUIT;5003;23;;;;;5010;24;;;;;5006.5;1101.0703125
1;553300;AMETHYSTS;9998;4;9995;24;;;10005;24;;;;;10001.5;5298.0
1;553400;STARFRUIT;5003;7;5002;21;;;5009;23;;;;;5006.0;1095.453125
1;553400;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;5298.0
1;553500;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;5298.0
1;553500;STARFRUIT;5003;27;;;;;5008;1;5009;1;5010;26;5005.5;1081.0
1;553600;STARFRUIT;5003;28;;;;;5009;1;5010;27;;;5006.0;1081.0
1;553600;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;5298.0
1;553700;STARFRUIT;5002;20;;;;;5007;2;5009;20;;;5004.5;1081.0
1;553700;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;5298.0
1;553800;STARFRUIT;5003;2;5002;27;;;5007;5;5009;29;;;5005.0;1081.0
1;553800;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;5298.0
1;553900;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;5298.0
1;553900;STARFRUIT;5002;23;;;;;5008;2;5009;21;;;5005.0;1081.0
1;554000;STARFRUIT;5002;29;;;;;5009;29;;;;;5005.5;1081.0
1;554000;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;5298.0
1;554100;STARFRUIT;5002;21;;;;;5009;21;;;;;5005.5;1081.0
1;554100;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;5298.0
1;554200;STARFRUIT;5003;1;5002;20;;;5009;22;;;;;5006.0;1081.0
1;554200;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;5298.0
1;554300;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;5298.0
1;554300;STARFRUIT;5002;29;;;;;5009;29;;;;;5005.5;1081.0
1;554400;STARFRUIT;5003;26;;;;;5010;26;;;;;5006.5;1081.0
1;554400;AMETHYSTS;9995;26;;;;;9998;1;10005;26;;;9996.5;5298.0
1;554500;STARFRUIT;5003;2;5002;27;;;5009;29;;;;;5006.0;1081.0
1;554500;AMETHYSTS;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;5300.0
1;554600;STARFRUIT;5003;29;;;;;5010;29;;;;;5006.5;1081.0
1;554600;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;5302.0
1;554700;AMETHYSTS;9996;1;9995;23;;;10002;1;10004;1;10005;23;9999.0;5302.0
1;554700;STARFRUIT;5003;24;;;;;5010;24;;;;;5006.5;1081.0
1;554800;STARFRUIT;5004;28;;;;;5011;28;;;;;5007.5;1081.0
1;554800;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;5302.0
1;554900;STARFRUIT;5009;1;5005;6;5004;24;5011;24;;;;;5010.0;1081.0
1;554900;AMETHYSTS;9996;1;9995;23;;;10002;4;10004;1;10005;23;9999.0;5302.0
1;555000;STARFRUIT;5005;6;5004;32;;;5010;2;5011;30;;;5007.5;1081.0
1;555000;AMETHYSTS;9998;8;9996;2;9995;30;10004;2;10005;30;;;10001.0;5302.0
1;555100;AMETHYSTS;9996;2;9995;28;;;10002;2;10004;2;10005;28;9999.0;5302.0
1;555100;STARFRUIT;5004;30;;;;;5011;30;;;;;5007.5;1081.0
1;555200;STARFRUIT;5004;25;;;;;5011;25;;;;;5007.5;1081.0
1;555200;AMETHYSTS;10002;1;9995;25;;;10005;25;;;;;10003.5;5302.0
1;555300;STARFRUIT;5004;29;;;;;5011;29;;;;;5007.5;1081.0
1;555300;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;5306.0
1;555400;STARFRUIT;5005;6;5004;27;;;5011;27;;;;;5008.0;1081.0
1;555400;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;5306.0
1;555500;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;5306.0
1;555500;STARFRUIT;5005;23;;;;;5011;1;5012;22;;;5008.0;1081.0
1;555600;STARFRUIT;5009;3;5004;20;;;5011;20;;;;;5010.0;1081.0
1;555600;AMETHYSTS;9995;20;;;;;9998;1;10002;5;10005;20;9996.5;5306.0
1;555700;STARFRUIT;5005;1;5004;23;;;5011;25;;;;;5008.0;1081.0
1;555700;AMETHYSTS;9998;8;9996;2;9995;23;10004;2;10005;23;;;10001.0;5308.0
1;555800;STARFRUIT;5005;1;5004;21;;;5011;22;;;;;5008.0;1081.0
1;555800;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;5308.0
1;555900;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;5308.0
1;555900;STARFRUIT;5004;31;;;;;5011;31;;;;;5007.5;1081.0
1;556000;STARFRUIT;5004;30;;;;;5010;2;5011;28;;;5007.0;1081.0
1;556000;AMETHYSTS;9998;3;9996;2;9995;28;10004;2;10005;28;;;10001.0;5308.0
1;556100;STARFRUIT;5004;24;;;;;5011;24;;;;;5007.5;1081.0
1;556100;AMETHYSTS;9996;1;9995;23;;;9998;1;10004;1;10005;23;9997.0;5308.0
1;556200;STARFRUIT;5004;21;;;;;5009;7;5011;21;;;5006.5;1068.0625
1;556200;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;5310.0
1;556300;STARFRUIT;5004;25;;;;;5005;5;5007;4;5011;25;5004.5;1067.2421875
1;556300;AMETHYSTS;9996;2;9995;23;;;9998;1;10000;4;10004;2;9997.0;5310.0
1;556400;STARFRUIT;5004;21;;;;;5009;6;5011;21;;;5006.5;1068.375
1;556400;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;5312.0
1;556500;STARFRUIT;5005;7;5004;26;;;5011;26;;;;;5008.0;1074.6796875
1;556500;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;5312.0
1;556600;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;5315.0
1;556600;STARFRUIT;5004;31;;;;;5011;31;;;;;5007.5;1073.2578125
1;556700;STARFRUIT;5004;24;;;;;5005;1;5011;24;;;5004.5;1079.3046875
1;556700;AMETHYSTS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;5315.0
1;556800;STARFRUIT;5005;28;;;;;5011;1;5012;27;;;5008.0;1073.00830078125
1;556800;AMETHYSTS;9998;4;9996;1;9995;27;10004;1;10005;27;;;10001.0;5317.0
1;556900;STARFRUIT;5004;29;;;;;5009;4;5011;29;;;5006.5;1072.751953125
1;556900;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;5317.0
1;557000;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;5317.0
1;557000;STARFRUIT;5005;1;5004;24;;;5011;25;;;;;5008.0;1072.88623046875
1;557100;STARFRUIT;5004;28;;;;;5011;28;;;;;5007.5;1072.53564453125
1;557100;AMETHYSTS;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;5317.0
1;557200;STARFRUIT;5004;30;;;;;5011;30;;;;;5007.5;1072.55029296875
1;557200;AMETHYSTS;9998;1;9996;2;9995;28;10004;2;10005;28;;;10001.0;5319.0
1;557300;STARFRUIT;5004;28;;;;;5011;28;;;;;5007.5;1072.98193359375
1;557300;AMETHYSTS;9998;1;9995;28;;;10005;28;;;;;10001.5;5319.0
1;557400;AMETHYSTS;9998;10;9996;2;9995;27;10004;2;10005;27;;;10001.0;5319.0
1;557400;STARFRUIT;5005;2;5004;27;;;5011;29;;;;;5008.0;1072.99267578125
1;557500;STARFRUIT;5005;24;;;;;5012;25;;;;;5008.5;1073.2890625
1;557500;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;5319.0
1;557600;STARFRUIT;5006;2;5005;27;;;5012;2;5013;27;;;5009.0;1073.99658203125
1;557600;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;5319.0
1;557700;STARFRUIT;5006;23;;;;;5013;23;;;;;5009.5;1074.30078125
1;557700;AMETHYSTS;9995;23;;;;;10002;2;10005;23;;;9998.5;5319.0
1;557800;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;5319.0
1;557800;STARFRUIT;5011;1;5006;2;5005;30;5012;32;;;;;5011.5;1073.97802734375
1;557900;STARFRUIT;5010;1;5005;23;;;5012;23;;;;;5011.0;1076.0
1;557900;AMETHYSTS;9995;23;;;;;9998;1;10005;23;;;9996.5;5319.0
1;558000;STARFRUIT;5006;7;5005;28;;;5012;28;;;;;5009.0;1076.0
1;558000;AMETHYSTS;9998;7;9996;1;9995;27;10004;1;10005;27;;;10001.0;5321.0
1;558100;STARFRUIT;5006;1;5005;26;;;5012;27;;;;;5009.0;1076.0
1;558100;AMETHYSTS;10002;1;9996;1;9995;26;10004;1;10005;26;;;10003.0;5321.0
1;558200;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;5323.0
1;558200;STARFRUIT;5005;25;;;;;5012;25;;;;;5008.5;1076.0
1;558300;STARFRUIT;5006;5;5005;26;;;5012;26;;;;;5009.0;1076.0
1;558300;AMETHYSTS;9998;9;9995;26;;;10005;26;;;;;10001.5;5323.0
1;558400;AMETHYSTS;9996;2;9995;20;;;10002;2;10004;2;10005;20;9999.0;5323.0
1;558400;STARFRUIT;5006;4;5005;22;;;5012;22;;;;;5009.0;1066.796875
1;558500;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;5324.0
